wavenumber,NO,NO2,SO2
3402.0,1.732380715972221e-55,2.1208878842702035e-26,5.515452295173377e-26
3403.0,7.706403022013135e-38,1.82667217501877e-26,1.2076757911321016e-25
3404.0,6.228964187404853e-50,2.5015428966081274e-26,1.2476336445251979e-25
3405.0,5.885786110864549e-51,1.636327274823504e-26,1.1714332103679673e-25
3406.0,7.68304100456857e-38,1.6526145447983202e-26,5.9179038601605065e-27
3407.0,1.0984898888581515e-43,1.6613555034450257e-26,4.3785416666690144e-26
3408.0,5.193804694648837e-41,1.7301039983112574e-26,3.2283437500176282e-27
3409.0,6.151464113160631e-38,1.4766412522561497e-26,1.748346945012723e-25
3410.0,8.108479790044804e-36,1.157244527615549e-26,5.277243345497613e-26
3411.0,6.408658621677858e-45,1.570736625206924e-26,1.2089982437494011e-26
3412.0,1.410271284676995e-37,2.0507336144217416e-26,4.3587453399350685e-26
3413.0,7.912839988169182e-50,1.908261160003545e-26,1.844394785338797e-25
3414.0,2.1830710032081363e-41,2.162625987040372e-26,1.7077539851220597e-25
3415.0,3.1635024413907375e-40,2.1191124242331628e-26,5.42004988571161e-26
3416.0,8.748786615073276e-38,2.136814645172148e-26,1.9228527225387091e-25
3417.0,1.794054333691989e-48,1.3596608090952138e-26,2.2751394975069117e-26
3418.0,3.770033348956665e-49,1.544690303218968e-26,2.1885512005812044e-26
3419.0,2.127737468851005e-35,1.9279832298911132e-26,2.8302191564754356e-25
3420.0,6.743698841438783e-54,1.6516609904545042e-26,6.067470176744995e-26
3421.0,6.789265390107684e-44,2.23877103636954e-26,1.630624128472082e-25
3422.0,1.0787563409369977e-47,1.6015804206972772e-26,1.2884875300721511e-25
3423.0,2.2831530403388824e-47,2.19548289816682e-26,1.8268480205226328e-25
3424.0,1.020079011201705e-43,2.072682315174907e-26,1.892951933590013e-25
3425.0,5.589323265850909e-67,2.6373463345714353e-26,1.5143779442619747e-25
3426.0,5.928816079903274e-47,1.444136815367101e-26,7.194127917091425e-26
3427.0,2.2109744434850534e-37,1.3483660618175373e-26,9.076045927859603e-27
3428.0,8.065743775402047e-44,1.188683192755457e-26,4.2300935290433205e-26
3429.0,2.535816637464764e-36,1.8442939128633045e-26,4.9466024241328465e-26
3430.0,3.332042207694429e-51,1.7769871167855102e-26,4.090377836490314e-26
3431.0,9.40525451059932e-49,1.7800420006899704e-26,1.2533888869758618e-26
3432.0,2.802723700319728e-48,1.718328328636165e-26,2.3205254156974558e-26
3433.0,1.1209439402186144e-36,1.7998481130915835e-26,5.081057230275904e-26
3434.0,1.0339273316426933e-36,1.6286105796678115e-26,5.356916963954905e-26
3435.0,2.1250113693790827e-36,1.3908130382098062e-26,1.2446880048959022e-27
3436.0,1.0733233135974257e-44,1.4856654572021453e-26,3.470962626353942e-25
3437.0,2.9785060193451205e-48,1.8261088345942795e-26,1.645252163962764e-27
3438.0,8.871508421536341e-56,2.018832855138218e-26,3.624091095864975e-26
3439.0,4.0837291134312665e-34,2.3588978951268523e-26,2.2153696540037156e-25
3440.0,4.2063282881158105e-43,2.4919539910870078e-26,9.819411127923544e-26
3441.0,3.4941836971993116e-52,2.011906112500352e-26,2.271742334158596e-26
3442.0,3.2635192873165807e-46,1.6643267855733108e-26,4.8208774195443015e-26
3443.0,1.2442185373541542e-47,1.9160246947949432e-26,5.751608670790681e-25
3444.0,1.052688868527947e-41,2.74604857621464e-26,1.1668527934031279e-25
3445.0,1.868605859434916e-34,1.1923810216409335e-26,3.6654366499525284e-26
3446.0,6.178350786163259e-52,1.0289179952875147e-26,6.373227350401686e-26
3447.0,7.214720456387436e-45,1.962751897817774e-26,6.728737475977852e-26
3448.0,1.0489617903013995e-52,1.6753977445967743e-26,1.0228404412498542e-25
3449.0,5.072641823197249e-53,1.5128668775335153e-26,2.5502769073825493e-25
3450.0,2.353041373324294e-50,1.293300647589701e-26,2.0786780883246196e-25
3451.0,5.439968110056573e-51,1.2310755307936354e-26,4.405666348047027e-26
3452.0,1.810698478596016e-46,1.492494028821911e-26,3.2585830030606154e-26
3453.0,1.9806928687270177e-52,1.3888780953902395e-26,2.2915273926896352e-26
3454.0,4.749068996122083e-31,1.410948569215444e-26,8.902080635004258e-27
3455.0,1.258997837058432e-47,1.4744336951088124e-26,3.28072677475262e-26
3456.0,5.718042481277057e-33,1.673990863104758e-26,7.40596238096183e-26
3457.0,5.295628601055301e-47,1.705717503054552e-26,1.4173307136145099e-25
3458.0,9.333788729494327e-43,2.232207391007887e-26,1.4602521022612912e-25
3459.0,5.9318657384255604e-33,2.3810000000000003e-26,7.18765743883106e-26
3460.0,9.336390547676004e-43,2.552411803117335e-26,3.9959672165851906e-27
3461.0,2.2996594934828975e-32,2.6546107344014894e-26,7.19097012817934e-26
3462.0,1.6500710557085467e-31,2.4793984113686465e-26,7.285014343974504e-27
3463.0,3.098185079608938e-36,2.0745624641433756e-26,2.9465235765667066e-25
3464.0,1.2212185611848474e-49,1.743385649656218e-26,1.1652273042831648e-27
3465.0,9.822664332976331e-47,2.1810633698201477e-26,3.591796101260783e-26
3466.0,8.3635844963973225e-50,1.92766756092108e-26,1.3738088041411272e-25
3467.0,6.166599939069776e-31,1.6400936007728713e-26,1.0281113737467819e-26
3468.0,5.550912791775949e-33,1.3469427462919492e-26,1.5150256728973178e-25
3469.0,7.801574938193341e-42,1.0809921324404239e-26,6.902595441572912e-26
3470.0,3.5197918292797247e-38,1.0881524466391872e-26,4.979139657813995e-26
3471.0,4.460850081632636e-40,1.1226297449850237e-26,4.888003340266203e-26
3472.0,1.5450258559403506e-47,1.1515999620758948e-26,1.2511558533552354e-25
3473.0,4.079079070675562e-44,1.145356210142694e-26,2.4511527685155995e-25
3474.0,1.5741745422845567e-47,1.1215193351191513e-26,4.5164409606926785e-26
3475.0,7.946718453267371e-41,1.3525998922463194e-26,1.780712264413526e-26
3476.0,3.394794335484907e-30,1.5807618067537273e-26,1.4791458603879171e-25
3477.0,5.249125440107735e-40,1.800624412286634e-26,2.861000675118477e-26
3478.0,6.483517482920688e-30,2.0175274044795756e-26,1.020956663055025e-26
3479.0,5.559252999391023e-42,2.190582730909667e-26,2.0820567960107354e-26
3480.0,1.748838161727e-45,1.85188947206492e-26,1.8021395492620891e-25
3481.0,1.5768986050904e-32,2.251802168319775e-26,7.555931068819618e-26
3482.0,1.9441448809018704e-39,2.2227096996638687e-26,3.079112179646309e-26
3483.0,5.615361578731262e-33,2.1216637974164142e-26,5.727877087094324e-26
3484.0,2.7905924795996727e-33,1.957582588030444e-26,1.526681506378386e-26
3485.0,5.883448958853072e-40,1.7398251079232152e-26,1.8967103800031774e-25
3486.0,5.8637637072401234e-40,1.4847186088184935e-26,7.199535552424521e-26
3487.0,4.390493446822323e-47,1.2543183770758852e-26,2.065006556118561e-26
3488.0,1.4342444788860587e-31,1.0359243460702905e-26,6.806261632370861e-26
3489.0,1.4705757387583647e-29,1.0414983034267296e-26,1.0255611309477855e-26
3490.0,5.852058919803451e-29,1.0470722607831689e-26,6.534041109357491e-26
3491.0,3.689562036557247e-58,1.0526462181396081e-26,9.372025285950537e-27
3492.0,3.9379414173550835e-33,1.0582201754960474e-26,1.41844992002075e-26
3493.0,1.6184274437547598e-31,1.0637941328524865e-26,1.582748890584355e-26
3494.0,4.3896114698346974e-54,1.0693680902089258e-26,2.172133580370162e-26
3495.0,1.8714920658228042e-39,1.074942047565365e-26,1.4377201153622207e-26
3496.0,4.100886036577133e-27,1.2935624573051267e-26,6.659058042115235e-27
3497.0,1.7958553132646544e-29,1.502888639125143e-26,4.8243880612430243e-26
3498.0,4.69738870073299e-33,1.6160612006189422e-26,2.9388631257093522e-27
3499.0,4.5474750659269655e-37,1.7523239513635494e-26,1.1998945358404076e-27
3500.0,2.021007397105694e-37,1.8396592880596874e-26,1.8589000314285964e-27
3501.0,2.5063994978946282e-42,1.8686117046318725e-26,5.992122481293342e-26
3502.0,1.8435824668346778e-51,1.826675282770811e-26,3.6558368896924483e-26
3503.0,4.2829855695322797e-42,1.7252177989432967e-26,1.4958115104685154e-26
3504.0,9.413798506984124e-29,1.5874684791126763e-26,5.477812788235918e-26
3505.0,4.0139448452208176e-42,1.39167452410018e-26,3.0897407716317214e-26
3506.0,1.619253356682762e-39,1.1671108173687168e-26,2.022475004131417e-26
3507.0,8.479850938734902e-47,1.0472899055967043e-26,4.3674981456561035e-26
3508.0,1.200807901770266e-42,1.0453951381863846e-26,2.829766311919103e-26
3509.0,8.754965250077605e-43,1.0435003707760649e-26,3.249743189175032e-26
3510.0,2.0876535009119233e-29,1.0416056033657452e-26,4.04811001412605e-26
3511.0,1.794346787279019e-30,1.0397108359554255e-26,3.345927255985358e-26
3512.0,2.701985951468673e-43,1.0378160685451058e-26,2.892861397436183e-26
3513.0,2.6576031837701856e-45,1.0359213011347863e-26,2.1736587322565417e-26
3514.0,5.998057324568888e-47,1.0340265337244666e-26,2.1110003702065105e-26
3515.0,5.0459019200150895e-34,1.0321317663141469e-26,2.3519196404421354e-26
3516.0,1.484787883173402e-45,1.0302369989038272e-26,2.2589714840009176e-26
3517.0,3.945113650557164e-30,1.0575574767177664e-26,1.6500577478015794e-26
3518.0,3.6417973873810526e-38,1.2102676663749536e-26,2.065386954730319e-26
3519.0,3.6139713372159374e-29,1.321208662340766e-26,1.8969662451873285e-26
3520.0,7.418489306954656e-30,1.3659348811598738e-26,1.300824489517328e-26
3521.0,2.532199123595232e-40,1.405063974493391e-26,1.7032596340874936e-26
3522.0,1.691380794642796e-36,1.393443845758536e-26,1.2465068360734289e-26
3523.0,8.592616548314288e-28,1.3304219909541904e-26,1.1787763226338896e-26
3524.0,1.583803781493336e-36,1.2156248985316485e-26,1.1354663111198174e-26
3525.0,2.0787995766413064e-36,1.0491536634431993e-26,9.199651686501596e-27
3526.0,5.559781913401471e-34,1.072090587160942e-26,9.93128484607392e-27
3527.0,1.9253700510012588e-35,1.0688092402073938e-26,8.454349753978139e-27
3528.0,4.3130861906417174e-30,1.0655278932538457e-26,7.73542286465176e-27
3529.0,1.1488784210370385e-37,1.0622465463002973e-26,7.1653086344447e-27
3530.0,1.5951930887068057e-32,1.0589651993467491e-26,7.120344014404579e-27
3531.0,5.888276853141722e-60,1.055683852393201e-26,7.281732218219575e-27
3532.0,1.3863066356012915e-29,1.0524025054396526e-26,7.44312042203457e-27
3533.0,2.638384831899232e-30,1.0491211584861044e-26,7.604508625849566e-27
3534.0,2.9109728782254813e-41,1.0458398115325562e-26,7.765896829664562e-27
3535.0,6.16714066658709e-31,1.0425584645790079e-26,7.927285033479558e-27
3536.0,3.137573686264339e-28,1.0392771176254597e-26,8.088673237294554e-27
3537.0,3.007987183052431e-29,1.0359957706719115e-26,8.25006144110955e-27
3538.0,2.8071719830697896e-41,1.0327144237183632e-26,8.411449644924546e-27
3539.0,1.0753304384401605e-36,1.029433076764815e-26,8.57283784873954e-27
3540.0,8.11143030787919e-27,1.0261517298112668e-26,8.734226052554536e-27
3541.0,1.615321962103002e-35,1.0512304631936045e-26,8.895614256369532e-27
3542.0,4.0718406136110714e-29,1.0816046281551681e-26,9.057002460184528e-27
3543.0,3.2663477964119003e-47,1.0708348241411816e-26,9.218390663999524e-27
3544.0,5.52518752664507e-42,1.0410709037764673e-26,9.37977886781452e-27
3545.0,3.382301228267103e-36,1.3009693850549724e-26,9.541167071629516e-27
3546.0,2.519611920706671e-26,1.5608678663334772e-26,9.702555275444512e-27
3547.0,1.3659632513028402e-33,1.820766347611982e-26,9.863943479259508e-27
3548.0,2.2995086705209148e-38,2.080664828890487e-26,1.0025331683074502e-26
3549.0,1.6406768360225935e-41,2.340563310168992e-26,1.01867198868895e-26
3550.0,9.827202390651585e-41,2.6004617914474965e-26,1.0348108090704494e-26
3551.0,1.3825411320743092e-39,2.860360272726002e-26,1.0509496294519492e-26
3552.0,4.35573284031204e-28,3.120258754004507e-26,1.0670884498334486e-26
3553.0,6.539315953775788e-35,3.3801572352830116e-26,1.0832272702149482e-26
3554.0,2.095234164881391e-37,3.640055716561517e-26,1.0993660905964478e-26
3555.0,6.913288015643519e-26,3.899954197840021e-26,1.1155049109779474e-26
3556.0,1.7102242016033197e-33,4.1598526791185266e-26,1.131643731359447e-26
3557.0,3.302517096650381e-48,4.419751160397031e-26,1.1477825517409464e-26
3558.0,1.4317167054556158e-40,4.6796496416755363e-26,1.1639213721224462e-26
3559.0,1.1219312994263612e-63,4.9395481229540417e-26,1.1800601925039456e-26
3560.0,2.0386960239137348e-29,5.199446604232546e-26,1.1961990128854454e-26
3561.0,1.6260625796587754e-47,5.459345085511051e-26,1.2123378332669448e-26
3562.0,6.383564147627188e-38,5.719243566789556e-26,1.3147358900827778e-26
3563.0,7.856542565591683e-44,5.979142048068061e-26,3.444504082045742e-27
3564.0,3.61218644892341e-44,5.740701660347873e-26,4.4028070069624575e-27
3565.0,9.461826218339404e-36,4.693102088365035e-26,2.027596767016196e-26
3566.0,1.1468079315707452e-38,4.8858869253270454e-26,6.874134015817862e-27
3567.0,8.147491692361394e-40,9.378429597634238e-26,1.387993657568867e-26
3568.0,9.582317334009931e-36,5.1089705105726245e-26,2.2147810994404408e-26
3569.0,2.0202839510109744e-27,6.151521839313549e-26,1.870667870031891e-26
3570.0,8.926013181559757e-26,1.481405942563965e-25,4.057129517849262e-26
3571.0,3.4158110094350537e-37,4.5615582688182504e-26,2.515995866016438e-26
3572.0,5.045908797504564e-27,3.4810598768891976e-26,5.052872185639357e-26
3573.0,9.905301929315546e-35,1.7474697741902386e-25,2.4062148040606078e-26
3574.0,5.405525756948277e-27,6.934942124781545e-26,9.148435371404194e-26
3575.0,2.020594274335146e-48,5.641570144896442e-26,3.254880782658486e-26
3576.0,5.045544220789568e-34,1.6976585490753348e-26,1.1694295860907246e-25
3577.0,1.1473928383215775e-35,2.63354589198779e-25,1.0780856433200998e-26
3578.0,4.071133062763793e-29,1.0847110940731942e-25,1.7772853463381955e-26
3579.0,5.1214152413417415e-26,2.808557630783675e-26,1.1491468819648859e-25
3580.0,8.165670531994297e-34,1.3055656278838994e-25,1.985578415812352e-26
3581.0,4.357094780335593e-35,3.2782130401794783e-25,2.1688028947621398e-26
3582.0,1.5502283510500988e-32,4.461007194076604e-25,9.525482546299259e-26
3583.0,7.170988873636309e-58,1.2881650516904433e-26,4.623953713353494e-26
3584.0,3.5900938077215637e-26,7.332077912738588e-25,3.712094147580533e-25
3585.0,2.7017859419017486e-54,2.4255030194996307e-25,2.1781824977694e-25
3586.0,2.527557268304596e-37,9.816746933418035e-25,1.4413181005363773e-25
3587.0,1.6383990118857286e-53,3.5035063521196196e-25,4.771836806941418e-26
3588.0,1.0821959550238274e-27,4.701709160526252e-26,6.688835067756577e-25
3589.0,7.903154370691766e-33,7.264341092263339e-26,4.505193831554047e-25
3590.0,1.930729391995172e-37,1.3128497738811347e-24,1.2609179373617716e-26
3591.0,3.952059626081543e-33,2.5258554339337327e-25,2.1611559334025764e-25
3592.0,2.2744951989898908e-29,1.4840509265195658e-24,2.3393164602667153e-25
3593.0,1.5687984367984682e-29,2.784799785595743e-26,2.5540095077456573e-27
3594.0,3.103e-32,1.2221041812561296e-24,2.011096732168334e-27
3595.0,8.512583214501673e-33,2.475110836791644e-24,2.7506095165089502e-25
3596.0,3.9308803676352045e-38,3.2955519387171776e-25,3.522141202794851e-25
3597.0,6.609099445024136e-32,9.176484454529492e-25,2.7079474066732555e-25
3598.0,4.273195342800155e-38,3.7267762638117204e-24,2.5638481012627526e-24
3599.0,6.379066532839971e-37,9.187377277497762e-25,4.530051266068582e-25
3600.0,1.0135897884307148e-26,2.915724332271946e-24,4.083246957948057e-26
3601.0,8.671915421431123e-32,1.2340080986157767e-25,4.194651488238735e-25
3602.0,1.0906471091452802e-32,2.6678624333737466e-24,5.3833010560223246e-27
3603.0,4.6754755474862834e-26,6.2101553706125204e-24,1.2390359734174845e-24
3604.0,1.8994666529597132e-32,5.9656754920849615e-25,4.281957016785587e-25
3605.0,7.772647258206156e-93,2.664929849825933e-25,4.491599106204776e-27
3606.0,1.1775434339435656e-44,8.091490566228434e-24,2.9297187589788426e-25
3607.0,1.989e-29,1.545325418608526e-24,1.7753658447151216e-24
3608.0,1.2218534547667974e-31,1.6958735758892493e-24,4.4238643722757234e-27
3609.0,2.799424260830072e-26,3.590350304042087e-24,1.3862811736072204e-26
3610.0,4.083124731249208e-34,1.4217254791015066e-23,1.5937830823875256e-26
3611.0,8.929119915288875e-31,6.74251121156325e-24,1.532603115441612e-26
3612.0,3.4104785768074214e-30,1.2194526920353295e-23,1.0568799621227826e-24
3613.0,1.8329847027721202e-51,4.0602873016017764e-26,5.936656542913862e-25
3614.0,4.96474946526785e-45,3.1870509614399624e-24,4.33130370840845e-26
3615.0,4.3921776421358577e-35,3.184853625395706e-24,1.1093649078682365e-25
3616.0,2.845421618207528e-44,3.9678342183201255e-24,1.7525275168685537e-24
3617.0,1.3412437414649004e-52,4.945861978538018e-26,2.0759580784731374e-25
3618.0,8.30045712260055e-27,1.9870419225468403e-26,5.465629398756755e-26
3619.0,1.5059109586767946e-34,1.1229794175433594e-23,3.0983728073594458e-24
3620.0,2.949525469530881e-37,5.405368695789086e-24,4.7098456302469494e-26
3621.0,1.304872048259601e-36,6.565707025315443e-24,2.8091375310709348e-24
3622.0,2.222825772214088e-54,2.9997027314300666e-24,2.196534588498938e-25
3623.0,1.160893612919647e-36,1.6447661839305624e-23,1.3740707642421932e-25
3624.0,2.050860099828142e-35,9.085145753154991e-24,1.48293456992831e-25
3625.0,3.7381188917177436e-26,2.226361941075645e-23,7.904314222501568e-27
3626.0,1.5584278539621504e-36,1.7278519171092786e-23,1.6853520324733404e-24
3627.0,1.1501791951484323e-26,1.6777444469365933e-23,4.549807405944976e-25
3628.0,7.082278367488905e-36,1.7084706076636316e-23,2.20506538421279e-25
3629.0,1.6577839579267205e-36,2.1007464787714705e-24,1.694222239251106e-24
3630.0,1.9122690066125663e-31,4.3732168342174985e-25,5.159831903947487e-25
3631.0,6.516932447350491e-31,5.02706641428671e-26,1.8662072785250917e-26
3632.0,9.365576864003164e-37,1.382409874083104e-23,2.7173640764406506e-25
3633.0,2.7931992233382176e-94,1.0924378203405819e-26,2.6127651627042734e-26
3634.0,2.0882556295956132e-94,1.9718897252820093e-25,7.023828158557589e-25
3635.0,2.011191187398705e-26,3.487224387121076e-25,2.132583409151838e-26
3636.0,1.3424865319434996e-26,1.8522176202036653e-25,6.1623460359505545e-24
3637.0,8.189913108474243e-29,3.021641369675284e-25,4.7433057924947563e-26
3638.0,2.8720834610646355e-27,1.60875050986887e-24,4.256318903410528e-25
3639.0,1.3631549482350253e-30,9.978763954694448e-25,2.8694354450664676e-26
3640.0,1.1599085681421959e-28,3.403944776593735e-25,5.007172948977839e-26
3641.0,6.772395141810904e-55,9.009329707434217e-25,1.563875368753195e-25
3642.0,1.2483493975926679e-23,1.3193046539229046e-24,1.0730935889488183e-24
3643.0,1.7826650270435228e-30,1.0405132374893596e-23,5.868006906241556e-25
3644.0,5.580709720475198e-48,2.4856830663610957e-26,1.0452394128224107e-27
3645.0,3.240275434892754e-29,7.055106777546969e-24,1.5337011144310275e-24
3646.0,6.883080478185167e-30,3.1733640666810996e-25,3.7411790403742765e-24
3647.0,6.139498230699019e-29,1.3356320912210184e-24,1.2694829249457986e-24
3648.0,1.016728796279156e-45,1.6159422223536798e-26,1.9369201576479854e-24
3649.0,6.521007133053895e-26,5.0026365587989854e-26,2.4880467484752548e-25
3650.0,6.858605409983009e-29,4.899903205331387e-25,5.9107164691851584e-27
3651.0,6.406589085345105e-91,2.1099047443147467e-24,9.335775751601569e-26
3652.0,1.7840420773399782e-34,3.1862724772575197e-26,1.4160989204123242e-25
3653.0,4.834631161455104e-29,4.6719384507434895e-25,1.22865841791081e-25
3654.0,6.097709977580459e-29,4.0674775564482955e-26,8.110169666803064e-27
